timestamp,frame_time_ms,memory_bytes,memory_mb,throughput_msg_sec,cache_hit_rate,avg_hop_count,messages_sent,routing_table_ms,mminvoke_ms,routing_table_percent,routing_invocations
27.003,5.238,998682624,952.42,499.31,0.0000,0.00,13511,0.000,0.000,0.00,0
27.010,6.947,998682624,952.42,499.31,0.0000,0.00,13515,0.000,0.000,0.00,0
27.015,4.764,998682624,952.42,499.31,0.0000,0.00,13517,0.000,0.000,0.00,0
27.021,5.453,998682624,952.42,499.31,0.0000,0.00,13520,0.000,0.000,0.00,0
27.027,5.970,998682624,952.42,499.31,0.0000,0.00,13523,0.000,0.000,0.00,0
27.033,6.734,998682624,952.42,499.31,0.0000,0.00,13526,0.000,0.000,0.00,0
27.039,5.394,998682624,952.42,499.31,0.0000,0.00,13529,0.000,0.000,0.00,0
27.044,5.177,998682624,952.42,499.31,0.0000,0.00,13531,0.000,0.000,0.00,0
27.049,4.859,998682624,952.42,499.31,0.0000,0.00,13534,0.000,0.000,0.00,0
27.053,4.709,998682624,952.42,499.31,0.0000,0.00,13536,0.000,0.000,0.00,0
27.058,4.835,998682624,952.42,499.31,0.0000,0.00,13539,0.000,0.000,0.00,0
27.065,6.435,998682624,952.42,499.31,0.0000,0.00,13542,0.000,0.000,0.00,0
27.070,4.807,998682624,952.42,499.31,0.0000,0.00,13544,0.000,0.000,0.00,0
27.073,3.430,998682624,952.42,499.31,0.0000,0.00,13546,0.000,0.000,0.00,0
27.076,3.041,998682624,952.42,499.96,0.0000,0.00,13547,0.000,0.000,0.00,0
27.079,3.338,998682624,952.42,499.96,0.0000,0.00,13549,0.000,0.000,0.00,0
27.086,6.208,998682624,952.42,499.96,0.0000,0.00,13552,0.000,0.000,0.00,0
27.093,7.224,998682624,952.42,499.96,0.0000,0.00,13556,0.000,0.000,0.00,0
27.099,6.679,998682624,952.42,499.96,0.0000,0.00,13559,0.000,0.000,0.00,0
27.105,5.712,998682624,952.42,499.96,0.0000,0.00,13562,0.000,0.000,0.00,0
27.110,4.750,998682624,952.42,499.96,0.0000,0.00,13564,0.000,0.000,0.00,0
27.115,4.934,998682624,952.42,499.96,0.0000,0.00,13567,0.000,0.000,0.00,0
27.119,4.152,998682624,952.42,499.96,0.0000,0.00,13569,0.000,0.000,0.00,0
27.123,3.921,998682624,952.42,499.96,0.0000,0.00,13571,0.000,0.000,0.00,0
27.127,3.797,998682624,952.42,499.96,0.0000,0.00,13573,0.000,0.000,0.00,0
27.131,3.979,998682624,952.42,499.96,0.0000,0.00,13575,0.000,0.000,0.00,0
27.136,5.551,998682624,952.42,499.96,0.0000,0.00,13578,0.000,0.000,0.00,0
27.140,3.999,998682624,952.42,499.96,0.0000,0.00,13580,0.000,0.000,0.00,0
27.145,4.515,998682624,952.42,499.96,0.0000,0.00,13582,0.000,0.000,0.00,0
27.149,4.072,998682624,952.42,499.96,0.0000,0.00,13584,0.000,0.000,0.00,0
27.152,2.800,998682624,952.42,499.96,0.0000,0.00,13585,0.000,0.000,0.00,0
27.156,4.341,998682624,952.42,499.96,0.0000,0.00,13587,0.000,0.000,0.00,0
27.160,4.448,998682624,952.42,499.96,0.0000,0.00,13590,0.000,0.000,0.00,0
27.165,4.680,998682624,952.42,499.96,0.0000,0.00,13592,0.000,0.000,0.00,0
27.168,3.283,998682624,952.42,499.96,0.0000,0.00,13594,0.000,0.000,0.00,0
27.172,3.882,998682624,952.42,499.96,0.0000,0.00,13596,0.000,0.000,0.00,0
27.177,4.807,998690816,952.43,499.96,0.0000,0.00,13598,0.000,0.000,0.00,0
27.183,5.579,998690816,952.43,499.96,0.0000,0.00,13601,0.000,0.000,0.00,0
27.187,4.260,998690816,952.43,499.96,0.0000,0.00,13603,0.000,0.000,0.00,0
27.191,4.297,998690816,952.43,499.96,0.0000,0.00,13605,0.000,0.000,0.00,0
27.195,4.183,998690816,952.43,499.96,0.0000,0.00,13607,0.000,0.000,0.00,0
27.199,3.977,998690816,952.43,499.96,0.0000,0.00,13609,0.000,0.000,0.00,0
27.203,3.823,998690816,952.43,499.96,0.0000,0.00,13611,0.000,0.000,0.00,0
27.207,3.440,998690816,952.43,499.96,0.0000,0.00,13613,0.000,0.000,0.00,0
27.210,3.843,998690816,952.43,499.96,0.0000,0.00,13615,0.000,0.000,0.00,0
27.214,3.511,998690816,952.43,499.96,0.0000,0.00,13616,0.000,0.000,0.00,0
27.218,4.496,998690816,952.43,499.96,0.0000,0.00,13619,0.000,0.000,0.00,0
27.224,5.564,998690816,952.43,499.96,0.0000,0.00,13622,0.000,0.000,0.00,0
27.228,4.274,998690816,952.43,499.96,0.0000,0.00,13624,0.000,0.000,0.00,0
27.232,4.013,998690816,952.43,499.96,0.0000,0.00,13626,0.000,0.000,0.00,0
27.237,4.315,998690816,952.43,499.96,0.0000,0.00,13628,0.000,0.000,0.00,0
27.243,6.086,998690816,952.43,499.96,0.0000,0.00,13631,0.000,0.000,0.00,0
27.247,4.208,998690816,952.43,499.96,0.0000,0.00,13633,0.000,0.000,0.00,0
27.253,5.601,998690816,952.43,499.96,0.0000,0.00,13636,0.000,0.000,0.00,0
27.257,4.986,998690816,952.43,499.96,0.0000,0.00,13638,0.000,0.000,0.00,0
27.262,4.901,998690816,952.43,499.96,0.0000,0.00,13641,0.000,0.000,0.00,0
27.267,4.186,998690816,952.43,499.96,0.0000,0.00,13643,0.000,0.000,0.00,0
27.271,4.081,998690816,952.43,499.96,0.0000,0.00,13645,0.000,0.000,0.00,0
27.274,3.716,998690816,952.43,499.96,0.0000,0.00,13647,0.000,0.000,0.00,0
27.278,3.157,998690816,952.43,499.96,0.0000,0.00,13648,0.000,0.000,0.00,0
27.283,5.868,998690816,952.43,499.96,0.0000,0.00,13651,0.000,0.000,0.00,0
27.287,3.712,998690816,952.43,499.96,0.0000,0.00,13653,0.000,0.000,0.00,0
27.291,3.606,998690816,952.43,499.96,0.0000,0.00,13655,0.000,0.000,0.00,0
27.296,5.654,998690816,952.43,499.96,0.0000,0.00,13658,0.000,0.000,0.00,0
27.301,4.532,998690816,952.43,499.96,0.0000,0.00,13660,0.000,0.000,0.00,0
27.305,3.711,998690816,952.43,499.96,0.0000,0.00,13662,0.000,0.000,0.00,0
27.309,4.321,998690816,952.43,499.96,0.0000,0.00,13664,0.000,0.000,0.00,0
27.316,7.494,998690816,952.43,499.96,0.0000,0.00,13668,0.000,0.000,0.00,0
27.324,7.618,998690816,952.43,499.96,0.0000,0.00,13672,0.000,0.000,0.00,0
27.331,7.111,998690816,952.43,499.96,0.0000,0.00,13675,0.000,0.000,0.00,0
27.338,6.981,998690816,952.43,499.96,0.0000,0.00,13679,0.000,0.000,0.00,0
27.345,7.267,998690816,952.43,499.96,0.0000,0.00,13682,0.000,0.000,0.00,0
27.353,7.660,998690816,952.43,499.96,0.0000,0.00,13686,0.000,0.000,0.00,0
27.368,14.714,998690816,952.43,499.96,0.0000,0.00,13693,0.000,0.000,0.00,0
27.378,10.076,998690816,952.43,499.96,0.0000,0.00,13698,0.000,0.000,0.00,0
27.387,8.760,998690816,952.43,499.96,0.0000,0.00,13703,0.000,0.000,0.00,0
27.399,12.601,998690816,952.43,499.96,0.0000,0.00,13709,0.000,0.000,0.00,0
27.410,10.516,998690816,952.43,499.96,0.0000,0.00,13714,0.000,0.000,0.00,0
27.416,6.388,998690816,952.43,499.96,0.0000,0.00,13718,0.000,0.000,0.00,0
27.423,7.234,998690816,952.43,499.96,0.0000,0.00,13721,0.000,0.000,0.00,0
27.433,9.654,998690816,952.43,499.96,0.0000,0.00,13726,0.000,0.000,0.00,0
27.437,4.266,998690816,952.43,499.96,0.0000,0.00,13728,0.000,0.000,0.00,0
27.442,4.597,998690816,952.43,499.96,0.0000,0.00,13730,0.000,0.000,0.00,0
27.446,4.184,998690816,952.43,499.96,0.0000,0.00,13733,0.000,0.000,0.00,0
27.451,4.585,998690816,952.43,499.96,0.0000,0.00,13735,0.000,0.000,0.00,0
27.455,4.057,998690816,952.43,499.96,0.0000,0.00,13737,0.000,0.000,0.00,0
27.459,3.841,998690816,952.43,499.96,0.0000,0.00,13739,0.000,0.000,0.00,0
27.463,4.926,998690816,952.43,499.96,0.0000,0.00,13741,0.000,0.000,0.00,0
27.469,5.176,998690816,952.43,499.96,0.0000,0.00,13744,0.000,0.000,0.00,0
27.472,3.799,998690816,952.43,499.96,0.0000,0.00,13746,0.000,0.000,0.00,0
27.476,3.636,998690816,952.43,499.96,0.0000,0.00,13748,0.000,0.000,0.00,0
27.480,3.904,998690816,952.43,499.96,0.0000,0.00,13749,0.000,0.000,0.00,0
27.483,2.748,998690816,952.43,499.96,0.0000,0.00,13751,0.000,0.000,0.00,0
27.486,3.044,998690816,952.43,499.96,0.0000,0.00,13752,0.000,0.000,0.00,0
27.489,3.321,998690816,952.43,499.96,0.0000,0.00,13754,0.000,0.000,0.00,0
27.494,4.411,998690816,952.43,499.96,0.0000,0.00,13756,0.000,0.000,0.00,0
27.498,4.254,998690816,952.43,499.96,0.0000,0.00,13758,0.000,0.000,0.00,0
27.503,5.082,998690816,952.43,499.96,0.0000,0.00,13761,0.000,0.000,0.00,0
27.507,4.605,998690816,952.43,499.96,0.0000,0.00,13763,0.000,0.000,0.00,0
27.512,4.115,998690816,952.43,499.96,0.0000,0.00,13765,0.000,0.000,0.00,0
27.516,4.031,998690816,952.43,499.96,0.0000,0.00,13767,0.000,0.000,0.00,0
27.521,5.166,998690816,952.43,499.96,0.0000,0.00,13770,0.000,0.000,0.00,0
27.525,4.048,998690816,952.43,499.96,0.0000,0.00,13772,0.000,0.000,0.00,0
27.529,3.883,998690816,952.43,499.96,0.0000,0.00,13774,0.000,0.000,0.00,0
27.533,4.118,998690816,952.43,499.96,0.0000,0.00,13776,0.000,0.000,0.00,0
27.536,3.482,998690816,952.43,499.96,0.0000,0.00,13778,0.000,0.000,0.00,0
27.540,4.083,998690816,952.43,499.96,0.0000,0.00,13780,0.000,0.000,0.00,0
27.545,4.131,998690816,952.43,499.96,0.0000,0.00,13782,0.000,0.000,0.00,0
27.549,4.270,998690816,952.43,499.96,0.0000,0.00,13784,0.000,0.000,0.00,0
27.552,3.651,998690816,952.43,499.96,0.0000,0.00,13786,0.000,0.000,0.00,0
27.556,4.004,998690816,952.43,499.96,0.0000,0.00,13788,0.000,0.000,0.00,0
27.561,4.159,998690816,952.43,499.96,0.0000,0.00,13790,0.000,0.000,0.00,0
27.564,3.572,998690816,952.43,499.96,0.0000,0.00,13792,0.000,0.000,0.00,0
27.567,3.229,998690816,952.43,499.96,0.0000,0.00,13793,0.000,0.000,0.00,0
27.571,3.803,998690816,952.43,499.96,0.0000,0.00,13795,0.000,0.000,0.00,0
27.575,3.525,998690816,952.43,499.96,0.0000,0.00,13797,0.000,0.000,0.00,0
27.578,3.362,998690816,952.43,499.96,0.0000,0.00,13799,0.000,0.000,0.00,0
27.582,4.121,998690816,952.43,499.96,0.0000,0.00,13801,0.000,0.000,0.00,0
27.588,5.959,998690816,952.43,499.96,0.0000,0.00,13804,0.000,0.000,0.00,0
27.592,4.139,998690816,952.43,499.96,0.0000,0.00,13806,0.000,0.000,0.00,0
27.595,3.022,998690816,952.43,499.96,0.0000,0.00,13807,0.000,0.000,0.00,0
27.600,4.772,998690816,952.43,499.96,0.0000,0.00,13810,0.000,0.000,0.00,0
27.606,5.993,998690816,952.43,499.96,0.0000,0.00,13813,0.000,0.000,0.00,0
27.611,4.541,998690816,952.43,499.96,0.0000,0.00,13815,0.000,0.000,0.00,0
27.617,6.085,998690816,952.43,499.96,0.0000,0.00,13818,0.000,0.000,0.00,0
27.620,3.557,998690816,952.43,499.96,0.0000,0.00,13820,0.000,0.000,0.00,0
27.628,7.242,998690816,952.43,499.96,0.0000,0.00,13823,0.000,0.000,0.00,0
27.633,5.072,998690816,952.43,499.96,0.0000,0.00,13826,0.000,0.000,0.00,0
27.641,8.721,998690816,952.43,499.96,0.0000,0.00,13830,0.000,0.000,0.00,0
27.649,7.517,998690816,952.43,499.96,0.0000,0.00,13834,0.000,0.000,0.00,0
27.653,4.115,998690816,952.43,499.96,0.0000,0.00,13836,0.000,0.000,0.00,0
27.659,5.757,998690816,952.43,499.96,0.0000,0.00,13839,0.000,0.000,0.00,0
27.665,6.112,998690816,952.43,499.96,0.0000,0.00,13842,0.000,0.000,0.00,0
27.669,3.836,998690816,952.43,499.96,0.0000,0.00,13844,0.000,0.000,0.00,0
27.674,5.172,998690816,952.43,499.96,0.0000,0.00,13846,0.000,0.000,0.00,0
27.683,8.852,998690816,952.43,499.96,0.0000,0.00,13851,0.000,0.000,0.00,0
27.687,4.490,998690816,952.43,499.96,0.0000,0.00,13853,0.000,0.000,0.00,0
27.694,6.455,998690816,952.43,499.96,0.0000,0.00,13856,0.000,0.000,0.00,0
27.700,6.644,998690816,952.43,499.96,0.0000,0.00,13860,0.000,0.000,0.00,0
27.704,3.397,998690816,952.43,499.96,0.0000,0.00,13861,0.000,0.000,0.00,0
27.708,4.264,998690816,952.43,499.96,0.0000,0.00,13863,0.000,0.000,0.00,0
27.712,3.939,998690816,952.43,499.96,0.0000,0.00,13865,0.000,0.000,0.00,0
27.715,3.284,998690816,952.43,499.96,0.0000,0.00,13867,0.000,0.000,0.00,0
27.719,4.224,998690816,952.43,499.96,0.0000,0.00,13869,0.000,0.000,0.00,0
27.723,3.374,998690816,952.43,499.96,0.0000,0.00,13871,0.000,0.000,0.00,0
27.727,4.196,998690816,952.43,499.96,0.0000,0.00,13873,0.000,0.000,0.00,0
27.731,3.814,998690816,952.43,499.96,0.0000,0.00,13875,0.000,0.000,0.00,0
27.738,6.949,998690816,952.43,499.96,0.0000,0.00,13878,0.000,0.000,0.00,0
27.747,9.617,998690816,952.43,499.96,0.0000,0.00,13883,0.000,0.000,0.00,0
27.752,4.893,998690816,952.43,499.96,0.0000,0.00,13886,0.000,0.000,0.00,0
27.757,4.499,998690816,952.43,499.96,0.0000,0.00,13888,0.000,0.000,0.00,0
27.761,4.562,998690816,952.43,499.96,0.0000,0.00,13890,0.000,0.000,0.00,0
27.764,2.926,998690816,952.43,499.96,0.0000,0.00,13892,0.000,0.000,0.00,0
27.767,2.836,998690816,952.43,499.96,0.0000,0.00,13893,0.000,0.000,0.00,0
27.770,3.211,998690816,952.43,499.96,0.0000,0.00,13895,0.000,0.000,0.00,0
27.774,3.724,998690816,952.43,499.96,0.0000,0.00,13896,0.000,0.000,0.00,0
27.778,3.985,998785024,952.52,499.96,0.0000,0.00,13898,0.000,0.000,0.00,0
27.782,4.091,998785024,952.52,499.96,0.0000,0.00,13901,0.000,0.000,0.00,0
27.787,4.611,998785024,952.52,499.96,0.0000,0.00,13903,0.000,0.000,0.00,0
27.790,3.495,998785024,952.52,499.96,0.0000,0.00,13905,0.000,0.000,0.00,0
27.793,3.095,998785024,952.52,499.96,0.0000,0.00,13906,0.000,0.000,0.00,0
27.796,3.022,998785024,952.52,499.96,0.0000,0.00,13908,0.000,0.000,0.00,0
27.799,3.187,998785024,952.52,499.96,0.0000,0.00,13909,0.000,0.000,0.00,0
27.804,4.976,998785024,952.52,499.96,0.0000,0.00,13912,0.000,0.000,0.00,0
27.810,5.203,998785024,952.52,499.96,0.0000,0.00,13914,0.000,0.000,0.00,0
27.813,3.134,998785024,952.52,499.96,0.0000,0.00,13916,0.000,0.000,0.00,0
27.817,4.173,998785024,952.52,499.96,0.0000,0.00,13918,0.000,0.000,0.00,0
27.822,5.375,998785024,952.52,499.96,0.0000,0.00,13921,0.000,0.000,0.00,0
27.828,5.923,998785024,952.52,499.96,0.0000,0.00,13924,0.000,0.000,0.00,0
27.833,4.593,998785024,952.52,499.96,0.0000,0.00,13926,0.000,0.000,0.00,0
27.838,4.670,998785024,952.52,499.96,0.0000,0.00,13928,0.000,0.000,0.00,0
27.842,4.586,998785024,952.52,499.96,0.0000,0.00,13931,0.000,0.000,0.00,0
27.845,3.120,998785024,952.52,499.96,0.0000,0.00,13932,0.000,0.000,0.00,0
27.849,4.129,998785024,952.52,499.96,0.0000,0.00,13934,0.000,0.000,0.00,0
27.853,3.520,998785024,952.52,499.96,0.0000,0.00,13936,0.000,0.000,0.00,0
27.856,3.414,998785024,952.52,499.96,0.0000,0.00,13938,0.000,0.000,0.00,0
27.860,3.679,998785024,952.52,499.96,0.0000,0.00,13939,0.000,0.000,0.00,0
27.865,4.998,998785024,952.52,499.96,0.0000,0.00,13942,0.000,0.000,0.00,0
27.869,4.053,998785024,952.52,499.96,0.0000,0.00,13944,0.000,0.000,0.00,0
27.872,3.263,998785024,952.52,499.96,0.0000,0.00,13946,0.000,0.000,0.00,0
27.876,3.462,998785024,952.52,499.96,0.0000,0.00,13947,0.000,0.000,0.00,0
27.880,3.853,998785024,952.52,499.96,0.0000,0.00,13949,0.000,0.000,0.00,0
27.883,3.862,998785024,952.52,499.96,0.0000,0.00,13951,0.000,0.000,0.00,0
27.887,3.154,998785024,952.52,499.96,0.0000,0.00,13953,0.000,0.000,0.00,0
27.890,2.910,998785024,952.52,499.96,0.0000,0.00,13954,0.000,0.000,0.00,0
27.892,2.886,998785024,952.52,499.96,0.0000,0.00,13956,0.000,0.000,0.00,0
27.896,3.883,998785024,952.52,499.96,0.0000,0.00,13958,0.000,0.000,0.00,0
27.902,5.438,998785024,952.52,499.96,0.0000,0.00,13960,0.000,0.000,0.00,0
27.905,3.385,998785024,952.52,499.96,0.0000,0.00,13962,0.000,0.000,0.00,0
27.909,3.892,998785024,952.52,499.96,0.0000,0.00,13964,0.000,0.000,0.00,0
27.913,3.992,998785024,952.52,499.96,0.0000,0.00,13966,0.000,0.000,0.00,0
27.917,3.545,998785024,952.52,499.96,0.0000,0.00,13968,0.000,0.000,0.00,0
27.920,3.873,998785024,952.52,499.96,0.0000,0.00,13970,0.000,0.000,0.00,0
27.925,4.584,998785024,952.52,499.96,0.0000,0.00,13972,0.000,0.000,0.00,0
27.929,3.778,998785024,952.52,499.96,0.0000,0.00,13974,0.000,0.000,0.00,0
27.932,2.840,998785024,952.52,499.96,0.0000,0.00,13975,0.000,0.000,0.00,0
27.935,3.157,998785024,952.52,499.96,0.0000,0.00,13977,0.000,0.000,0.00,0
27.939,4.321,998785024,952.52,499.96,0.0000,0.00,13979,0.000,0.000,0.00,0
27.942,3.295,998785024,952.52,499.96,0.0000,0.00,13981,0.000,0.000,0.00,0
27.945,3.097,998785024,952.52,499.96,0.0000,0.00,13982,0.000,0.000,0.00,0
27.949,3.351,998785024,952.52,499.96,0.0000,0.00,13984,0.000,0.000,0.00,0
27.952,2.862,998785024,952.52,499.96,0.0000,0.00,13985,0.000,0.000,0.00,0
27.955,3.495,998785024,952.52,499.96,0.0000,0.00,13987,0.000,0.000,0.00,0
27.958,3.305,998785024,952.52,499.96,0.0000,0.00,13989,0.000,0.000,0.00,0
27.962,3.184,998785024,952.52,499.96,0.0000,0.00,13990,0.000,0.000,0.00,0
27.965,3.021,998785024,952.52,499.96,0.0000,0.00,13992,0.000,0.000,0.00,0
27.968,3.257,998785024,952.52,499.96,0.0000,0.00,13993,0.000,0.000,0.00,0
27.972,4.196,998785024,952.52,499.96,0.0000,0.00,13996,0.000,0.000,0.00,0
27.976,3.496,998785024,952.52,499.96,0.0000,0.00,13997,0.000,0.000,0.00,0
27.978,2.815,998785024,952.52,499.96,0.0000,0.00,13999,0.000,0.000,0.00,0
27.982,3.321,998785024,952.52,499.96,0.0000,0.00,14000,0.000,0.000,0.00,0
27.985,3.700,998785024,952.52,499.96,0.0000,0.00,14002,0.000,0.000,0.00,0
27.990,4.152,998785024,952.52,499.96,0.0000,0.00,14004,0.000,0.000,0.00,0
27.994,4.307,998785024,952.52,499.96,0.0000,0.00,14006,0.000,0.000,0.00,0
27.999,5.031,998785024,952.52,499.96,0.0000,0.00,14009,0.000,0.000,0.00,0
28.008,9.320,998785024,952.52,499.96,0.0000,0.00,14014,0.000,0.000,0.00,0
28.013,4.515,998862848,952.59,499.96,0.0000,0.00,14016,0.000,0.000,0.00,0
28.017,4.595,998862848,952.59,499.96,0.0000,0.00,14018,0.000,0.000,0.00,0
28.023,5.428,998862848,952.59,499.96,0.0000,0.00,14021,0.000,0.000,0.00,0
28.030,7.144,998862848,952.59,499.96,0.0000,0.00,14024,0.000,0.000,0.00,0
28.035,5.265,998862848,952.59,499.96,0.0000,0.00,14027,0.000,0.000,0.00,0
28.040,5.132,998862848,952.59,499.96,0.0000,0.00,14030,0.000,0.000,0.00,0
28.048,8.122,998862848,952.59,499.96,0.0000,0.00,14034,0.000,0.000,0.00,0
28.053,4.308,998862848,952.59,499.96,0.0000,0.00,14036,0.000,0.000,0.00,0
28.057,3.799,998862848,952.59,499.96,0.0000,0.00,14038,0.000,0.000,0.00,0
28.060,3.813,998862848,952.59,499.96,0.0000,0.00,14040,0.000,0.000,0.00,0
28.065,4.221,998862848,952.59,499.96,0.0000,0.00,14042,0.000,0.000,0.00,0
28.069,4.033,998862848,952.59,499.96,0.0000,0.00,14044,0.000,0.000,0.00,0
28.073,4.340,998862848,952.59,499.96,0.0000,0.00,14046,0.000,0.000,0.00,0
28.080,7.315,998862848,952.59,500.82,0.0000,0.00,14050,0.000,0.000,0.00,0
28.084,3.213,998862848,952.59,500.82,0.0000,0.00,14051,0.000,0.000,0.00,0
28.087,3.228,998862848,952.59,500.82,0.0000,0.00,14053,0.000,0.000,0.00,0
28.091,3.925,998862848,952.59,500.82,0.0000,0.00,14055,0.000,0.000,0.00,0
28.095,4.362,998862848,952.59,500.82,0.0000,0.00,14057,0.000,0.000,0.00,0
28.099,3.704,998862848,952.59,500.82,0.0000,0.00,14059,0.000,0.000,0.00,0
28.102,3.401,998862848,952.59,500.82,0.0000,0.00,14061,0.000,0.000,0.00,0
28.107,4.507,998862848,952.59,500.82,0.0000,0.00,14063,0.000,0.000,0.00,0
28.110,3.844,998862848,952.59,500.82,0.0000,0.00,14065,0.000,0.000,0.00,0
28.114,3.833,998862848,952.59,500.82,0.0000,0.00,14067,0.000,0.000,0.00,0
28.119,4.845,998862848,952.59,500.82,0.0000,0.00,14069,0.000,0.000,0.00,0
28.123,3.942,998862848,952.59,500.82,0.0000,0.00,14071,0.000,0.000,0.00,0
28.127,3.519,998862848,952.59,500.82,0.0000,0.00,14073,0.000,0.000,0.00,0
28.131,4.239,998862848,952.59,500.82,0.0000,0.00,14075,0.000,0.000,0.00,0
28.135,4.127,998862848,952.59,500.82,0.0000,0.00,14077,0.000,0.000,0.00,0
28.139,3.683,998862848,952.59,500.82,0.0000,0.00,14079,0.000,0.000,0.00,0
28.143,4.304,998862848,952.59,500.82,0.0000,0.00,14081,0.000,0.000,0.00,0
28.146,3.428,998862848,952.59,500.82,0.0000,0.00,14083,0.000,0.000,0.00,0
28.151,4.219,998862848,952.59,500.82,0.0000,0.00,14085,0.000,0.000,0.00,0
28.154,3.525,998862848,952.59,500.82,0.0000,0.00,14087,0.000,0.000,0.00,0
28.157,3.264,998862848,952.59,500.82,0.0000,0.00,14088,0.000,0.000,0.00,0
28.161,4.011,998862848,952.59,500.82,0.0000,0.00,14090,0.000,0.000,0.00,0
28.165,3.439,998862848,952.59,500.82,0.0000,0.00,14092,0.000,0.000,0.00,0
28.169,4.068,998862848,952.59,500.82,0.0000,0.00,14094,0.000,0.000,0.00,0
28.173,3.998,998862848,952.59,500.82,0.0000,0.00,14096,0.000,0.000,0.00,0
28.177,4.276,998862848,952.59,500.82,0.0000,0.00,14098,0.000,0.000,0.00,0
28.181,3.859,998862848,952.59,500.82,0.0000,0.00,14100,0.000,0.000,0.00,0
28.186,5.212,998862848,952.59,500.82,0.0000,0.00,14103,0.000,0.000,0.00,0
28.191,4.985,998862848,952.59,500.82,0.0000,0.00,14105,0.000,0.000,0.00,0
28.195,4.007,998862848,952.59,500.82,0.0000,0.00,14107,0.000,0.000,0.00,0
28.200,5.002,998862848,952.59,500.82,0.0000,0.00,14110,0.000,0.000,0.00,0
28.205,4.947,998862848,952.59,500.82,0.0000,0.00,14112,0.000,0.000,0.00,0
28.209,3.726,998862848,952.59,500.82,0.0000,0.00,14114,0.000,0.000,0.00,0
28.213,4.542,998862848,952.59,500.82,0.0000,0.00,14116,0.000,0.000,0.00,0
28.220,6.626,998862848,952.59,500.82,0.0000,0.00,14120,0.000,0.000,0.00,0
28.227,6.423,998862848,952.59,500.82,0.0000,0.00,14123,0.000,0.000,0.00,0
28.233,5.988,998862848,952.59,500.82,0.0000,0.00,14126,0.000,0.000,0.00,0
28.238,5.189,998862848,952.59,500.82,0.0000,0.00,14128,0.000,0.000,0.00,0
28.244,6.364,998862848,952.59,500.82,0.0000,0.00,14132,0.000,0.000,0.00,0
28.249,5.117,998862848,952.59,500.82,0.0000,0.00,14134,0.000,0.000,0.00,0
28.255,5.617,998862848,952.59,500.82,0.0000,0.00,14137,0.000,0.000,0.00,0
28.260,5.628,998862848,952.59,500.82,0.0000,0.00,14140,0.000,0.000,0.00,0
28.266,5.947,998862848,952.59,500.82,0.0000,0.00,14143,0.000,0.000,0.00,0
28.272,5.445,998862848,952.59,500.82,0.0000,0.00,14145,0.000,0.000,0.00,0
28.277,4.872,998862848,952.59,500.82,0.0000,0.00,14148,0.000,0.000,0.00,0
28.282,5.564,998862848,952.59,500.82,0.0000,0.00,14151,0.000,0.000,0.00,0
28.288,5.762,998862848,952.59,500.82,0.0000,0.00,14154,0.000,0.000,0.00,0
28.293,5.380,998952960,952.68,500.82,0.0000,0.00,14156,0.000,0.000,0.00,0
28.300,6.352,998952960,952.68,500.82,0.0000,0.00,14159,0.000,0.000,0.00,0
28.305,5.582,998952960,952.68,500.82,0.0000,0.00,14162,0.000,0.000,0.00,0
28.312,6.705,998952960,952.68,500.82,0.0000,0.00,14166,0.000,0.000,0.00,0
28.319,6.821,998952960,952.68,500.82,0.0000,0.00,14169,0.000,0.000,0.00,0
28.325,5.633,998952960,952.68,500.82,0.0000,0.00,14172,0.000,0.000,0.00,0
28.329,4.434,998952960,952.68,500.82,0.0000,0.00,14174,0.000,0.000,0.00,0
28.334,5.333,998952960,952.68,500.82,0.0000,0.00,14177,0.000,0.000,0.00,0
28.341,6.824,998952960,952.68,500.82,0.0000,0.00,14180,0.000,0.000,0.00,0
28.348,6.461,998952960,952.68,500.82,0.0000,0.00,14183,0.000,0.000,0.00,0
28.354,6.567,998952960,952.68,500.82,0.0000,0.00,14187,0.000,0.000,0.00,0
28.362,7.471,998952960,952.68,500.82,0.0000,0.00,14190,0.000,0.000,0.00,0
28.369,7.249,998952960,952.68,500.82,0.0000,0.00,14194,0.000,0.000,0.00,0
28.375,5.905,998952960,952.68,500.82,0.0000,0.00,14197,0.000,0.000,0.00,0
28.383,8.425,998952960,952.68,500.82,0.0000,0.00,14201,0.000,0.000,0.00,0
28.395,11.739,998952960,952.68,500.82,0.0000,0.00,14207,0.000,0.000,0.00,0
28.399,4.062,998952960,952.68,500.82,0.0000,0.00,14209,0.000,0.000,0.00,0
28.405,6.076,998952960,952.68,500.82,0.0000,0.00,14212,0.000,0.000,0.00,0
28.411,6.168,998952960,952.68,500.82,0.0000,0.00,14215,0.000,0.000,0.00,0
28.415,4.123,998952960,952.68,500.82,0.0000,0.00,14217,0.000,0.000,0.00,0
28.420,4.208,998952960,952.68,500.82,0.0000,0.00,14219,0.000,0.000,0.00,0
28.424,4.638,998952960,952.68,500.82,0.0000,0.00,14222,0.000,0.000,0.00,0
28.431,7.007,998952960,952.68,500.82,0.0000,0.00,14225,0.000,0.000,0.00,0
28.442,11.252,998952960,952.68,500.82,0.0000,0.00,14231,0.000,0.000,0.00,0
28.447,4.984,998952960,952.68,500.82,0.0000,0.00,14233,0.000,0.000,0.00,0
28.453,5.789,998952960,952.68,500.82,0.0000,0.00,14236,0.000,0.000,0.00,0
